317,App695, Utilizing extension function to desaturate bitmap , 2018-09-03,2,35,34
318,App695, Bumping build tools and fixing CI build , 2018-09-03,2,4,4
319,App695, Utilizing existing theme chooser function , 2018-09-03,5,81,90
320,App695, Utilizing toUri where possible _  converting toValidUri to use data class , 2018-09-02,9,48,156
321,App695, Removing dead code with minSdk bump , 2018-09-02,16,263,445
322,App695, Simplifying upload logic , 2018-09-02,2,34,44
323,App695, Targetting Android 28 , 2018-09-02,2,3,2
324,App695, Updating build to use gradle 4.10 , 2018-09-02,1,1,1
325,App695, Bumping min sdk to 19 , 2018-09-02,1,1,1
326,App695, Updating kotlin version , 2018-09-02,1,1,1
327,App695, Fixing indentation , 2018-08-31,1,130,130
328,App695, Inject preferences instead of application , 2018-08-29,3,42,19
329,App695, Swap out domainForUrl for existing string extension , 2018-08-29,6,41,85
330,App695, Improve preference delegate API , 2018-08-29,10,145,142
331,App695, Hiding implementation details of DatabaseDelegate via function , 2018-08-29,5,15,9
332,App695, Replacing LazyDatabase with DatabaseDelegate , 2018-08-25,6,29,50
333,App695, Injecting services instead of grabbing them from the context , 2018-08-25,6,57,32
334,App695, Converting uri util to uri extensions , 2018-08-25,8,166,136
335,App695, Using better factory methods for collection creation , 2018-08-25,5,7,7
336,App695, Make factory method more idiomatic , 2018-08-15,1,19,20
337,App695, Improving Rx observable streams , 2018-08-15,4,37,31
338,App695, switching to diskScheduler for observing page , 2018-08-14,1,1,2
339,App695, Update gradle build tools , 2018-08-14,1,1,1
340,App695, Cleaning up kotlin and fixing rx streams , 2018-08-14,17,50,42
341,App695, Replacing usage of bonsai with rxjava , 2018-08-12,9,122,99
342,App695, Using rx stream to import bookmarks from assets , 2018-08-12,1,9,8
343,App695, Switch initialization to use Rx , 2018-08-11,2,89,92
344,App695, Renaming observable classes , 2018-08-11,5,14,14
345,App695, Updating dependencies , 2018-08-04,2,9,9
346,App695, Add Naver search engine and suggestions , 2018-06-26,10,71,3
347,App695, Update Korean translations , 2018-06-26,1,91,16
348,App695, Filter on a single thread to prevent concurrent modification , 2018-04-24,1,2,1
349,App695, Don't re-subscribe if previous query is not complete , 2018-04-24,1,9,6
350,App695, Converting reading activity to use rxjava , 2018-04-24,1,44,47
351,App695, Converting HistoryPage to use Rx , 2018-04-23,1,7,10
352,App695, Switching adapter to use rx for threading , 2018-04-23,2,58,82
353,App695, Using Rx for the FaviconModel , 2018-04-23,6,79,96
354,App695, Updating kotlin and build tools dependencies , 2018-04-23,2,3,3
355,App695, Functional tests for ObservableBroadcastReceiver , 2018-04-23,1,78,0
356,App695, Convert NetworkConnectivityModle to use ObservableBroadcastReceiver , 2018-04-22,2,42,19
357,App695, Updating dependencies , 2018-04-18,1,6,6
358,App695, Updating build tools , 2018-04-18,1,1,1
359,App695, Updating gradle plugin , 2018-04-18,1,1,1
360,App695, Fixing lint warnings , 2018-04-18,26,72,68
361,App695, Update mezzanine version , 2018-04-18,1,1,1
362,App695, Cleaning up activity , 2018-04-18,1,42,34
363,App695, Updating gradle plugin _  gradle version _  and kotlin version , 2018-04-04,2,5,5
364,App695, fix , 2018-04-03,1,1,1
365,App695, fix , 2018-04-03,1,1,1
366,App695, fix , 2018-04-03,1,2,2
367,App695, New translations , 2018-04-03,1,200,163
368,App695, fix , 2018-04-03,1,1,1
369,App695, fix , 2018-04-03,1,3,3
370,App695, Fix the zh_TW translation of Lightning Browser. 修正翻譯 Lightning Browser 的正體中文 (zh_TW) 字串。 , 2018-04-02,1,30,30
371,App695, fix , 2018-04-02,1,14,14
372,App695, fix , 2018-04-02,1,4,4
373,App695, fix , 2018-04-02,1,1,1
374,App695, New translations , 2018-04-02,1,16,16
375,App695, New translations , 2018-04-02,1,138,138
376,App695, New translations , 2018-04-02,1,63,63
377,App695, Updated to v4.5.1 (untranslated) , 2018-04-02,1,93,54
378,App695, Updating support library version , 2018-02-27,3,3,3
379,App695, Updating dependencies , 2018-02-27,1,7,7
380,App695, Adding dependencyUpdates plugin , 2018-02-27,2,2,0
381,App695, Fix naming , 2018-02-27,1,2,2
382,App695, Update kotlin version , 2018-02-27,1,1,1
383,App695, Forcing base branch to dev for code coverage , 2018-02-25,1,2,0
384,App695, Fixing default setting , 2018-02-19,1,1,1
385,App695, Fix build , 2018-02-19,1,1,0
386,App695, Removing preference manager , 2018-02-19,21,56,159
387,App695, Moving proxy checks , 2018-02-19,3,19,23
388,App695, Moving proxy host and port , 2018-02-19,4,18,30
389,App695, Moving proxy choice , 2018-02-19,4,24,47
390,App695, Remove unnecessary preference , 2018-02-19,2,5,10
391,App695, Moving leak canary preferences out to separate preferences class , 2018-02-19,8,37,29
392,App695, Moving preferences to userpreferences , 2018-02-19,6,22,37
393,App695, Moving screen size preference to UserPreferences , 2018-02-19,6,30,15
394,App695, Converting more preferences to kotlin , 2018-02-11,13,65,88
395,App695, Converting more preferences to kotlin , 2018-02-11,14,159,243
396,App695, Moving more preferences , 2018-02-09,9,37,59
397,App695, Moving settings to user preferences , 2018-02-09,13,63,88
398,App695, Fixing preference reference , 2018-02-09,1,3,1
399,App695, Moving adblock preference to UserPreferences , 2018-02-04,5,13,16
400,App695, String preference implementation , 2018-01-21,1,18,0
401,App695, IntPreference implementation , 2018-01-21,1,18,0
402,App695, New delegate approach to preferences , 2018-01-21,7,80,12
403,App695, Convert settings activity to kotlin , 2018-01-17,2,74,90
404,App695, Update mezzanine version , 2018-01-17,1,7,1
405,App695, Update kotlin version , 2018-01-17,1,1,1
406,App695, Updated de (German) translation , 2018-01-10,1,92,71
407,App695, Converting general settings to kotlin , 2018-01-05,5,509,697
408,App695, Updating testing dependencies , 2018-01-03,1,2,2
409,App695, Updating dependencies , 2018-01-02,1,5,5
410,App695, Update build tools version , 2018-01-02,2,2,2
411,App695, Update kotlin version , 2018-01-02,1,1,1
412,App695, Update French translation , 2017-12-18,1,2,1
413,App695, Update strings.xml , 2017-12-07,1,1,1
